Inspection_ID,Magistrate_ID,Date,Time,City,Latitude,Longitude,Commodity_Checked,Violation_Found,Fine_Amount,Fine_Status
INS-1000253,MAG-124,1/20/2026,17:13:00,LAHORE,31.50855,74.390128,Tomato,No,0,N/A
INS-1000254,MAG-125,1/20/2026,8:34:00,LAHORE,31.539455,74.375303,Onion,No,0,N/A
INS-1000255,MAG-125,1/20/2026,9:09:00,LAHORE,31.510383,74.386748,Potato,No,0,N/A
INS-1000256,MAG-125,1/20/2026,9:26:00,LAHORE,31.490933,74.345375,Tomato,No,0,N/A
INS-1000257,MAG-125,1/20/2026,9:54:00,LAHORE,31.565507,74.325811,Banana,No,0,N/A
INS-1000258,MAG-125,1/20/2026,10:33:00,LAHORE,31.488509,74.314749,Banana,Yes,2000,Unpaid
INS-1000259,MAG-125,1/20/2026,11:18:00,LAHORE,31.518901,74.408024,Onion,No,0,N/A
INS-1000260,MAG-125,1/20/2026,12:00:00,LAHORE,31.481886,74.378598,Onion,No,0,N/A
INS-1000261,MAG-125,1/20/2026,12:21:00,LAHORE,31.470912,74.328113,Tomato,Yes,10000,Paid
INS-1000262,MAG-126,1/20/2026,8:33:00,LAHORE,31.518688,74.375917,Banana,No,0,N/A
INS-1000263,MAG-126,1/20/2026,9:12:00,LAHORE,31.562384,74.380738,Banana,No,0,N/A
INS-1000264,MAG-126,1/20/2026,9:51:00,LAHORE,31.48989,74.379922,Onion,No,0,N/A
INS-1000265,MAG-126,1/20/2026,10:33:00,LAHORE,31.54552,74.40193,Potato,No,0,N/A
INS-1000266,MAG-126,1/20/2026,11:14:00,LAHORE,31.486354,74.353008,Onion,Yes,10000,Paid
INS-1000267,MAG-126,1/20/2026,11:54:00,LAHORE,31.489418,74.372911,Banana,No,0,N/A
INS-1000268,MAG-126,1/20/2026,12:38:00,LAHORE,31.504241,74.346264,Potato,No,0,N/A
INS-1000269,MAG-126,1/20/2026,13:08:00,LAHORE,31.538773,74.338007,Tomato,No,0,N/A
INS-1000270,MAG-127,1/20/2026,10:46:00,LAHORE,31.542983,74.377266,Tomato,No,0,N/A
INS-1000271,MAG-127,1/20/2026,11:21:00,LAHORE,31.551236,74.352749,Banana,No,0,N/A
INS-1000272,MAG-127,1/20/2026,12:06:00,LAHORE,31.520576,74.398256,Tomato,Yes,2000,Paid
INS-1000273,MAG-127,1/20/2026,12:24:00,LAHORE,31.537711,74.312599,Tomato,No,0,N/A
INS-1000274,MAG-127,1/20/2026,13:00:00,LAHORE,31.556241,74.351938,Banana,No,0,N/A
INS-1000275,MAG-127,1/20/2026,13:45:00,LAHORE,31.510084,74.313148,Onion,No,0,N/A
INS-1000276,MAG-128,1/20/2026,10:57:00,LAHORE,31.552969,74.351715,Tomato,No,0,N/A
INS-1000277,MAG-128,1/20/2026,11:29:00,LAHORE,31.499574,74.330937,Tomato,No,0,N/A
INS-1000278,MAG-128,1/20/2026,11:48:00,LAHORE,31.535782,74.382131,Onion,No,0,N/A
INS-1000279,MAG-128,1/20/2026,12:31:00,LAHORE,31.568593,74.340509,Onion,No,0,N/A
INS-1000280,MAG-128,1/20/2026,12:47:00,LAHORE,31.516909,74.372905,Banana,No,0,N/A
INS-1000281,MAG-128,1/20/2026,13:23:00,LAHORE,31.514158,74.397978,Banana,No,0,N/A
INS-1000282,MAG-128,1/20/2026,13:45:00,LAHORE,31.529128,74.348938,Potato,No,0,N/A
INS-1000283,MAG-128,1/20/2026,14:06:00,LAHORE,31.566996,74.314656,Potato,No,0,N/A
INS-1000284,MAG-128,1/20/2026,14:40:00,LAHORE,31.502812,74.320929,Banana,No,0,N/A
INS-1000285,MAG-128,1/20/2026,15:00:00,LAHORE,31.527238,74.376976,Banana,No,0,N/A
INS-1000286,MAG-128,1/20/2026,15:30:00,LAHORE,31.500893,74.325975,Potato,Yes,5000,Paid
INS-1000287,MAG-129,1/20/2026,11:14:00,LAHORE,31.520114,74.392766,Onion,No,0,N/A
INS-1000288,MAG-129,1/20/2026,11:50:00,LAHORE,31.528751,74.309926,Potato,No,0,N/A
INS-1000289,MAG-129,1/20/2026,12:20:00,LAHORE,31.549292,74.32246,Banana,No,0,N/A
INS-1000290,MAG-129,1/20/2026,12:39:00,LAHORE,31.547446,74.352283,Onion,No,0,N/A
INS-1000291,MAG-129,1/20/2026,12:59:00,LAHORE,31.501403,74.389492,Onion,No,0,N/A
INS-1000292,MAG-129,1/20/2026,13:35:00,LAHORE,31.532814,74.357189,Potato,No,0,N/A
INS-1000293,MAG-129,1/20/2026,13:50:00,LAHORE,31.561091,74.374948,Banana,No,0,N/A
INS-1000294,MAG-129,1/20/2026,14:22:00,LAHORE,31.566101,74.353962,Onion,No,0,N/A
INS-1000295,MAG-129,1/20/2026,14:46:00,LAHORE,31.548598,74.357863,Tomato,No,0,N/A
INS-1000296,MAG-129,1/20/2026,15:07:00,LAHORE,31.534091,74.321819,Tomato,No,0,N/A
INS-1000297,MAG-129,1/20/2026,15:46:00,LAHORE,31.570162,74.375462,Onion,No,0,N/A
INS-1000298,MAG-129,1/20/2026,16:13:00,LAHORE,31.56543,74.319368,Onion,No,0,N/A
INS-1000299,MAG-129,1/20/2026,16:42:00,LAHORE,31.474977,74.389916,Banana,No,0,N/A
INS-1000300,MAG-129,1/20/2026,17:18:00,LAHORE,31.547221,74.3439,Banana,No,0,N/A
INS-1000301,MAG-129,1/20/2026,17:35:00,LAHORE,31.521784,74.405603,Onion,No,0,N/A
INS-1000302,MAG-130,1/20/2026,11:25:00,LAHORE,31.482898,74.361486,Potato,No,0,N/A
INS-1000303,MAG-130,1/20/2026,11:44:00,LAHORE,31.529302,74.394435,Banana,No,0,N/A
INS-1000304,MAG-130,1/20/2026,12:22:00,LAHORE,31.565677,74.311786,Potato,No,0,N/A
INS-1000305,MAG-130,1/20/2026,13:02:00,LAHORE,31.552747,74.368602,Banana,No,0,N/A
INS-1000306,MAG-130,1/20/2026,13:38:00,LAHORE,31.533567,74.390361,Onion,No,0,N/A
INS-1000307,MAG-130,1/20/2026,14:15:00,LAHORE,31.510916,74.394881,Tomato,No,0,N/A
INS-1000308,MAG-130,1/20/2026,14:49:00,LAHORE,31.515958,74.35823,Banana,No,0,N/A
INS-1000309,MAG-130,1/20/2026,15:15:00,LAHORE,31.560081,74.37523,Onion,No,0,N/A
INS-1000310,MAG-130,1/20/2026,15:51:00,LAHORE,31.55731,74.374414,Tomato,No,0,N/A
INS-1000311,MAG-130,1/20/2026,16:25:00,LAHORE,31.487779,74.398708,Banana,Yes,2000,Unpaid
INS-1000312,MAG-131,1/20/2026,8:26:00,LAHORE,31.520423,74.392558,Potato,No,0,N/A
INS-1000313,MAG-131,1/20/2026,8:51:00,LAHORE,31.500865,74.392625,Potato,Yes,2000,Paid
INS-1000314,MAG-131,1/20/2026,9:36:00,LAHORE,31.52718,74.340078,Tomato,No,0,N/A
INS-1000315,MAG-131,1/20/2026,10:09:00,LAHORE,31.477997,74.37061,Tomato,Yes,2000,Unpaid
INS-1000316,MAG-131,1/20/2026,10:36:00,LAHORE,31.544006,74.384371,Banana,No,0,N/A
INS-1000317,MAG-131,1/20/2026,11:03:00,LAHORE,31.564056,74.39081,Potato,No,0,N/A
INS-1000318,MAG-131,1/20/2026,11:46:00,LAHORE,31.539318,74.324515,Tomato,No,0,N/A
INS-1000319,MAG-131,1/20/2026,12:02:00,LAHORE,31.482619,74.329464,Banana,No,0,N/A
INS-1000320,MAG-131,1/20/2026,12:25:00,LAHORE,31.557085,74.387756,Tomato,No,0,N/A
INS-1000321,MAG-131,1/20/2026,13:00:00,LAHORE,31.545774,74.344366,Potato,Yes,2000,Unpaid
INS-1000322,MAG-132,1/20/2026,11:07:00,LAHORE,31.476292,74.311004,Onion,No,0,N/A
INS-1000323,MAG-132,1/20/2026,11:45:00,LAHORE,31.475963,74.312377,Potato,No,0,N/A
INS-1000324,MAG-132,1/20/2026,12:05:00,LAHORE,31.563347,74.344117,Potato,No,0,N/A
INS-1000325,MAG-132,1/20/2026,12:30:00,LAHORE,31.518988,74.406812,Tomato,No,0,N/A
INS-1000326,MAG-132,1/20/2026,13:08:00,LAHORE,31.476442,74.349222,Tomato,No,0,N/A
INS-1000327,MAG-133,1/20/2026,9:14:00,LAHORE,31.49605,74.340404,Onion,No,0,N/A
INS-1000328,MAG-133,1/20/2026,9:29:00,LAHORE,31.517057,74.352117,Banana,No,0,N/A
INS-1000329,MAG-133,1/20/2026,9:54:00,LAHORE,31.557185,74.316386,Banana,No,0,N/A
INS-1000330,MAG-133,1/20/2026,10:22:00,LAHORE,31.515652,74.378815,Potato,No,0,N/A
INS-1000331,MAG-133,1/20/2026,10:41:00,LAHORE,31.50249,74.309688,Tomato,No,0,N/A
INS-1000332,MAG-133,1/20/2026,11:12:00,LAHORE,31.480289,74.326636,Banana,Yes,10000,Paid
INS-1000333,MAG-133,1/20/2026,11:56:00,LAHORE,31.475166,74.402113,Tomato,No,0,N/A
INS-1000334,MAG-133,1/20/2026,12:16:00,LAHORE,31.503809,74.389633,Tomato,No,0,N/A
INS-1000335,MAG-133,1/20/2026,12:46:00,LAHORE,31.530008,74.386865,Tomato,No,0,N/A
INS-1000336,MAG-133,1/20/2026,13:10:00,LAHORE,31.570244,74.314208,Onion,No,0,N/A
INS-1000337,MAG-134,1/20/2026,9:14:00,LAHORE,31.560568,74.395731,Banana,No,0,N/A
INS-1000338,MAG-134,1/20/2026,9:34:00,LAHORE,31.494297,74.364829,Tomato,No,0,N/A
INS-1000339,MAG-134,1/20/2026,10:06:00,LAHORE,31.502858,74.34724,Onion,No,0,N/A
INS-1000340,MAG-134,1/20/2026,10:35:00,LAHORE,31.526541,74.309773,Potato,No,0,N/A
INS-1000341,MAG-134,1/20/2026,10:56:00,LAHORE,31.506658,74.341401,Potato,No,0,N/A
INS-1000342,MAG-134,1/20/2026,11:33:00,LAHORE,31.527852,74.383699,Potato,No,0,N/A
INS-1000343,MAG-134,1/20/2026,11:53:00,LAHORE,31.508276,74.350874,Potato,No,0,N/A
INS-1000344,MAG-135,1/20/2026,11:17:00,LAHORE,31.508348,74.31521,Potato,No,0,N/A
INS-1000345,MAG-135,1/20/2026,11:39:00,LAHORE,31.54021,74.405676,Onion,No,0,N/A
INS-1000346,MAG-135,1/20/2026,12:09:00,LAHORE,31.520987,74.395032,Banana,No,0,N/A
INS-1000347,MAG-135,1/20/2026,12:26:00,LAHORE,31.496375,74.395233,Tomato,No,0,N/A
INS-1000348,MAG-135,1/20/2026,12:54:00,LAHORE,31.519705,74.336554,Onion,No,0,N/A
INS-1000349,MAG-136,1/20/2026,10:42:00,LAHORE,31.515481,74.313401,Banana,No,0,N/A
INS-1000350,MAG-136,1/20/2026,10:58:00,LAHORE,31.570274,74.386417,Potato,No,0,N/A
INS-1000351,MAG-136,1/20/2026,11:39:00,LAHORE,31.506268,74.368806,Onion,No,0,N/A
INS-1000352,MAG-136,1/20/2026,12:08:00,LAHORE,31.541742,74.357297,Potato,Yes,10000,Unpaid
INS-1000353,MAG-136,1/20/2026,12:45:00,LAHORE,31.493016,74.32561,Banana,No,0,N/A
INS-1000354,MAG-136,1/20/2026,13:09:00,LAHORE,31.481806,74.404497,Tomato,No,0,N/A
INS-1000355,MAG-136,1/20/2026,13:51:00,LAHORE,31.569927,74.408221,Banana,No,0,N/A
INS-1000356,MAG-136,1/20/2026,14:34:00,LAHORE,31.566136,74.407361,Banana,No,0,N/A
INS-1000357,MAG-136,1/20/2026,14:59:00,LAHORE,31.538136,74.358061,Tomato,No,0,N/A
INS-1000358,MAG-136,1/20/2026,15:44:00,LAHORE,31.557828,74.371736,Tomato,Yes,5000,Paid
INS-1000359,MAG-136,1/20/2026,16:09:00,LAHORE,31.565771,74.384638,Banana,Yes,5000,Paid
INS-1000360,MAG-136,1/20/2026,16:27:00,LAHORE,31.48261,74.38662,Onion,No,0,N/A
INS-1000361,MAG-136,1/20/2026,16:45:00,LAHORE,31.541013,74.353538,Potato,No,0,N/A
INS-1000362,MAG-136,1/20/2026,17:23:00,LAHORE,31.545772,74.31399,Tomato,Yes,20000,Paid
INS-1000363,MAG-137,1/20/2026,9:31:00,LAHORE,31.493822,74.3635,Onion,No,0,N/A
INS-1000364,MAG-137,1/20/2026,10:00:00,LAHORE,31.537022,74.361557,Potato,No,0,N/A
INS-1000365,MAG-137,1/20/2026,10:21:00,LAHORE,31.492845,74.35654,Tomato,No,0,N/A
INS-1000366,MAG-137,1/20/2026,10:55:00,LAHORE,31.528964,74.348463,Banana,No,0,N/A
INS-1000367,MAG-137,1/20/2026,11:37:00,LAHORE,31.557493,74.377966,Potato,No,0,N/A
INS-1000368,MAG-137,1/20/2026,12:19:00,LAHORE,31.542338,74.334611,Tomato,No,0,N/A
INS-1000369,MAG-137,1/20/2026,12:53:00,LAHORE,31.53492,74.338841,Banana,No,0,N/A
INS-1000370,MAG-137,1/20/2026,13:15:00,LAHORE,31.570018,74.350993,Onion,No,0,N/A
INS-1000371,MAG-138,1/20/2026,10:14:00,LAHORE,31.485002,74.375626,Banana,No,0,N/A
INS-1000372,MAG-138,1/20/2026,10:54:00,LAHORE,31.538245,74.353307,Banana,No,0,N/A
INS-1000373,MAG-138,1/20/2026,11:32:00,LAHORE,31.564276,74.391539,Potato,No,0,N/A
INS-1000374,MAG-138,1/20/2026,11:50:00,LAHORE,31.538718,74.320308,Potato,No,0,N/A
INS-1000375,MAG-138,1/20/2026,12:31:00,LAHORE,31.501679,74.387643,Tomato,No,0,N/A
INS-1000376,MAG-138,1/20/2026,12:54:00,LAHORE,31.508576,74.38255,Potato,Yes,2000,Paid
INS-1000377,MAG-138,1/20/2026,13:25:00,LAHORE,31.498657,74.380759,Onion,Yes,2000,Unpaid
INS-1000378,MAG-138,1/20/2026,13:59:00,LAHORE,31.501493,74.340301,Onion,No,0,N/A
INS-1000379,MAG-138,1/20/2026,14:38:00,LAHORE,31.507303,74.408318,Tomato,No,0,N/A
INS-1000380,MAG-138,1/20/2026,14:53:00,LAHORE,31.497178,74.392844,Potato,No,0,N/A
INS-1000381,MAG-138,1/20/2026,15:38:00,LAHORE,31.56798,74.346447,Banana,No,0,N/A
INS-1000382,MAG-138,1/20/2026,16:14:00,LAHORE,31.496968,74.319425,Tomato,Yes,20000,Paid
INS-1000383,MAG-138,1/20/2026,16:42:00,LAHORE,31.537531,74.374452,Banana,Yes,5000,Paid
INS-1000384,MAG-139,1/20/2026,8:36:00,LAHORE,31.556213,74.315782,Tomato,No,0,N/A
INS-1000385,MAG-139,1/20/2026,9:08:00,LAHORE,31.523622,74.400707,Onion,No,0,N/A
INS-1000386,MAG-139,1/20/2026,9:30:00,LAHORE,31.503131,74.338245,Tomato,Yes,5000,Paid
INS-1000387,MAG-139,1/20/2026,9:57:00,LAHORE,31.481266,74.377638,Potato,No,0,N/A
INS-1000388,MAG-139,1/20/2026,10:27:00,LAHORE,31.508606,74.403178,Onion,No,0,N/A
INS-1000389,MAG-139,1/20/2026,10:47:00,LAHORE,31.512392,74.382161,Onion,No,0,N/A
INS-1000390,MAG-139,1/20/2026,11:20:00,LAHORE,31.473179,74.377225,Potato,Yes,10000,Paid
INS-1000391,MAG-140,1/20/2026,10:29:00,LAHORE,31.557855,74.356864,Potato,Yes,2000,Paid
INS-1000392,MAG-140,1/20/2026,10:47:00,LAHORE,31.528344,74.325466,Onion,Yes,2000,Paid
INS-1000393,MAG-140,1/20/2026,11:18:00,LAHORE,31.491747,74.379884,Potato,No,0,N/A
INS-1000394,MAG-140,1/20/2026,11:51:00,LAHORE,31.48548,74.391333,Potato,No,0,N/A
INS-1000395,MAG-140,1/20/2026,12:17:00,LAHORE,31.47884,74.394261,Banana,No,0,N/A
INS-1000396,MAG-140,1/20/2026,12:57:00,LAHORE,31.504183,74.338908,Onion,No,0,N/A
INS-1000397,MAG-141,1/20/2026,10:02:00,LAHORE,31.493171,74.33569,Banana,Yes,2000,Paid
INS-1000398,MAG-141,1/20/2026,10:47:00,LAHORE,31.531416,74.402233,Banana,No,0,N/A
INS-1000399,MAG-141,1/20/2026,11:17:00,LAHORE,31.539005,74.400926,Onion,No,0,N/A
INS-1000400,MAG-141,1/20/2026,11:57:00,LAHORE,31.535939,74.405868,Banana,No,0,N/A
INS-1000401,MAG-141,1/20/2026,12:17:00,LAHORE,31.55414,74.368567,Onion,No,0,N/A
INS-1000402,MAG-141,1/20/2026,12:54:00,LAHORE,31.48974,74.381148,Onion,No,0,N/A
INS-1000403,MAG-141,1/20/2026,13:30:00,LAHORE,31.512893,74.324623,Tomato,No,0,N/A
INS-1000404,MAG-141,1/20/2026,13:54:00,LAHORE,31.546408,74.31938,Potato,No,0,N/A
INS-1000405,MAG-141,1/20/2026,14:12:00,LAHORE,31.555627,74.330472,Tomato,No,0,N/A
INS-1000406,MAG-141,1/20/2026,14:40:00,LAHORE,31.544707,74.39906,Onion,No,0,N/A
INS-1000407,MAG-142,1/20/2026,10:19:00,LAHORE,31.565864,74.392044,Banana,No,0,N/A
INS-1000408,MAG-142,1/20/2026,11:03:00,LAHORE,31.473009,74.317544,Tomato,No,0,N/A
INS-1000409,MAG-142,1/20/2026,11:23:00,LAHORE,31.549979,74.325994,Potato,No,0,N/A
INS-1000410,MAG-142,1/20/2026,11:54:00,LAHORE,31.494508,74.311432,Banana,No,0,N/A
INS-1000411,MAG-142,1/20/2026,12:34:00,LAHORE,31.498669,74.368438,Tomato,No,0,N/A
INS-1000412,MAG-142,1/20/2026,12:49:00,LAHORE,31.511912,74.344804,Banana,No,0,N/A
INS-1000413,MAG-142,1/20/2026,13:14:00,LAHORE,31.484062,74.401732,Potato,No,0,N/A
INS-1000414,MAG-142,1/20/2026,13:30:00,LAHORE,31.546345,74.364984,Onion,No,0,N/A
INS-1000415,MAG-143,1/20/2026,10:24:00,LAHORE,31.566262,74.372585,Onion,No,0,N/A
INS-1000416,MAG-143,1/20/2026,10:58:00,LAHORE,31.529353,74.320976,Potato,No,0,N/A
INS-1000417,MAG-143,1/20/2026,11:21:00,LAHORE,31.556209,74.3674,Potato,No,0,N/A
INS-1000418,MAG-143,1/20/2026,11:44:00,LAHORE,31.540757,74.350769,Tomato,Yes,10000,Paid
INS-1000419,MAG-143,1/20/2026,12:27:00,LAHORE,31.542463,74.404104,Banana,No,0,N/A
INS-1000420,MAG-143,1/20/2026,12:57:00,LAHORE,31.499387,74.371397,Tomato,No,0,N/A
INS-1000421,MAG-143,1/20/2026,13:16:00,LAHORE,31.500239,74.378597,Tomato,No,0,N/A
INS-1000422,MAG-143,1/20/2026,13:42:00,LAHORE,31.482956,74.349572,Onion,No,0,N/A
INS-1000423,MAG-143,1/20/2026,14:05:00,LAHORE,31.498687,74.35122,Onion,No,0,N/A
INS-1000424,MAG-144,1/20/2026,10:43:00,LAHORE,31.566317,74.388143,Tomato,No,0,N/A
INS-1000425,MAG-144,1/20/2026,11:11:00,LAHORE,31.527339,74.379955,Banana,No,0,N/A
INS-1000426,MAG-144,1/20/2026,11:47:00,LAHORE,31.497984,74.347969,Potato,No,0,N/A
INS-1000427,MAG-144,1/20/2026,12:02:00,LAHORE,31.483548,74.338038,Tomato,No,0,N/A
INS-1000428,MAG-144,1/20/2026,12:28:00,LAHORE,31.530458,74.363606,Tomato,No,0,N/A
INS-1000429,MAG-144,1/20/2026,13:09:00,LAHORE,31.535836,74.375424,Tomato,No,0,N/A
INS-1000430,MAG-145,1/20/2026,8:55:00,LAHORE,31.479738,74.36565,Banana,No,0,N/A
INS-1000431,MAG-145,1/20/2026,9:28:00,LAHORE,31.522882,74.379323,Onion,Yes,20000,Paid
INS-1000432,MAG-145,1/20/2026,10:11:00,LAHORE,31.512576,74.313658,Tomato,No,0,N/A
INS-1000433,MAG-145,1/20/2026,10:30:00,LAHORE,31.553873,74.321824,Banana,No,0,N/A
INS-1000434,MAG-145,1/20/2026,11:06:00,LAHORE,31.543682,74.355006,Tomato,No,0,N/A
INS-1000435,MAG-145,1/20/2026,11:47:00,LAHORE,31.561247,74.324391,Banana,No,0,N/A
INS-1000436,MAG-145,1/20/2026,12:07:00,LAHORE,31.490913,74.364858,Potato,No,0,N/A
INS-1000437,MAG-145,1/20/2026,12:39:00,LAHORE,31.479182,74.37394,Potato,Yes,5000,Unpaid
INS-1000438,MAG-145,1/20/2026,13:05:00,LAHORE,31.547688,74.360649,Onion,No,0,N/A
INS-1000439,MAG-145,1/20/2026,13:28:00,LAHORE,31.488464,74.394266,Tomato,Yes,2000,Unpaid
INS-1000440,MAG-145,1/20/2026,14:04:00,LAHORE,31.526447,74.400765,Tomato,No,0,N/A
INS-1000441,MAG-145,1/20/2026,14:33:00,LAHORE,31.488461,74.322749,Tomato,No,0,N/A
INS-1000442,MAG-145,1/20/2026,14:54:00,LAHORE,31.538971,74.403505,Tomato,No,0,N/A
INS-1000443,MAG-146,1/20/2026,11:28:00,LAHORE,31.514583,74.339226,Tomato,No,0,N/A
INS-1000444,MAG-146,1/20/2026,12:00:00,LAHORE,31.483939,74.397424,Tomato,Yes,5000,Paid
INS-1000445,MAG-146,1/20/2026,12:45:00,LAHORE,31.522513,74.395435,Banana,No,0,N/A
INS-1000446,MAG-146,1/20/2026,13:10:00,LAHORE,31.516617,74.362778,Potato,No,0,N/A
INS-1000447,MAG-146,1/20/2026,13:34:00,LAHORE,31.510518,74.366904,Banana,No,0,N/A
INS-1000448,MAG-146,1/20/2026,14:04:00,LAHORE,31.480258,74.390358,Banana,No,0,N/A
INS-1000449,MAG-146,1/20/2026,14:42:00,LAHORE,31.475739,74.317288,Tomato,No,0,N/A
INS-1000450,MAG-146,1/20/2026,15:20:00,LAHORE,31.496836,74.315331,Banana,No,0,N/A
INS-1000451,MAG-147,1/20/2026,10:22:00,LAHORE,31.498788,74.326277,Tomato,No,0,N/A
INS-1000452,MAG-147,1/20/2026,10:41:00,LAHORE,31.561925,74.314146,Banana,No,0,N/A
INS-1000453,MAG-147,1/20/2026,11:06:00,LAHORE,31.520933,74.311315,Onion,No,0,N/A
INS-1000454,MAG-147,1/20/2026,11:30:00,LAHORE,31.489834,74.360149,Tomato,No,0,N/A
INS-1000455,MAG-147,1/20/2026,12:00:00,LAHORE,31.540874,74.40634,Tomato,No,0,N/A
INS-1000456,MAG-147,1/20/2026,12:37:00,LAHORE,31.549629,74.317854,Onion,No,0,N/A
INS-1000457,MAG-147,1/20/2026,12:53:00,LAHORE,31.53981,74.317635,Potato,Yes,20000,Paid
INS-1000458,MAG-148,1/20/2026,9:07:00,LAHORE,31.479879,74.392283,Banana,No,0,N/A
INS-1000459,MAG-148,1/20/2026,9:44:00,LAHORE,31.473703,74.381979,Banana,No,0,N/A
INS-1000460,MAG-148,1/20/2026,10:22:00,LAHORE,31.520052,74.344004,Onion,No,0,N/A
INS-1000461,MAG-148,1/20/2026,11:04:00,LAHORE,31.556932,74.371343,Onion,No,0,N/A
INS-1000462,MAG-148,1/20/2026,11:39:00,LAHORE,31.548952,74.40785,Banana,No,0,N/A
INS-1000463,MAG-148,1/20/2026,12:13:00,LAHORE,31.495276,74.371866,Potato,No,0,N/A
INS-1000464,MAG-148,1/20/2026,12:32:00,LAHORE,31.499944,74.40853,Tomato,No,0,N/A
INS-1000465,MAG-148,1/20/2026,13:14:00,LAHORE,31.527759,74.3555,Potato,Yes,10000,Paid
INS-1000466,MAG-148,1/20/2026,13:43:00,LAHORE,31.527676,74.33994,Potato,No,0,N/A
INS-1000467,MAG-148,1/20/2026,14:26:00,LAHORE,31.55535,74.403807,Banana,Yes,2000,Unpaid
INS-1000468,MAG-148,1/20/2026,14:49:00,LAHORE,31.497702,74.396754,Potato,Yes,5000,Paid
INS-1000469,MAG-149,1/20/2026,11:00:00,LAHORE,31.483474,74.371468,Onion,No,0,N/A
INS-1000470,MAG-149,1/20/2026,11:24:00,LAHORE,31.547,74.348873,Tomato,No,0,N/A
INS-1000471,MAG-149,1/20/2026,11:47:00,LAHORE,31.499198,74.320262,Potato,Yes,10000,Paid
INS-1000472,MAG-149,1/20/2026,12:21:00,LAHORE,31.50859,74.329441,Tomato,No,0,N/A
INS-1000473,MAG-149,1/20/2026,12:44:00,LAHORE,31.484327,74.356105,Tomato,No,0,N/A
INS-1000474,MAG-149,1/20/2026,13:09:00,LAHORE,31.527184,74.393778,Onion,No,0,N/A
INS-1000475,MAG-149,1/20/2026,13:46:00,LAHORE,31.492449,74.368531,Banana,No,0,N/A
INS-1000476,MAG-149,1/20/2026,14:31:00,LAHORE,31.473806,74.322407,Tomato,Yes,2000,Paid
INS-1000477,MAG-200,1/20/2026,10:36:00,RAWALPINDI,33.620375,73.036651,Potato,No,0,N/A
INS-1000478,MAG-200,1/20/2026,11:12:00,RAWALPINDI,33.61565,73.087355,Tomato,No,0,N/A
INS-1000479,MAG-200,1/20/2026,11:49:00,RAWALPINDI,33.567108,73.052355,Banana,No,0,N/A
INS-1000480,MAG-200,1/20/2026,12:24:00,RAWALPINDI,33.625149,73.021182,Tomato,No,0,N/A
INS-1000481,MAG-200,1/20/2026,13:05:00,RAWALPINDI,33.575461,73.057364,Tomato,No,0,N/A
INS-1000482,MAG-200,1/20/2026,13:38:00,RAWALPINDI,33.574112,73.015408,Tomato,No,0,N/A
INS-1000483,MAG-200,1/20/2026,14:15:00,RAWALPINDI,33.5619,73.046056,Potato,No,0,N/A
INS-1000484,MAG-201,1/20/2026,9:27:00,RAWALPINDI,33.546729,73.100761,Banana,No,0,N/A
INS-1000485,MAG-201,1/20/2026,9:44:00,RAWALPINDI,33.602455,73.057304,Banana,No,0,N/A
INS-1000486,MAG-201,1/20/2026,10:20:00,RAWALPINDI,33.56181,73.004419,Tomato,No,0,N/A
INS-1000487,MAG-201,1/20/2026,10:40:00,RAWALPINDI,33.556994,73.085871,Tomato,No,0,N/A
INS-1000488,MAG-201,1/20/2026,11:19:00,RAWALPINDI,33.611511,73.059403,Onion,No,0,N/A
INS-1000489,MAG-201,1/20/2026,11:34:00,RAWALPINDI,33.577622,73.060522,Onion,No,0,N/A
INS-1000490,MAG-201,1/20/2026,11:58:00,RAWALPINDI,33.544637,73.075749,Tomato,No,0,N/A
INS-1000491,MAG-201,1/20/2026,12:16:00,RAWALPINDI,33.547952,73.039282,Onion,Yes,10000,Paid
INS-1000492,MAG-201,1/20/2026,12:43:00,RAWALPINDI,33.545602,73.101568,Potato,No,0,N/A
INS-1000493,MAG-201,1/20/2026,13:14:00,RAWALPINDI,33.634786,73.018884,Onion,No,0,N/A
INS-1000494,MAG-201,1/20/2026,13:37:00,RAWALPINDI,33.621018,73.063239,Banana,No,0,N/A
INS-1000495,MAG-201,1/20/2026,14:14:00,RAWALPINDI,33.630823,73.050164,Banana,Yes,20000,Paid
INS-1000496,MAG-202,1/20/2026,11:11:00,RAWALPINDI,33.593314,73.025583,Potato,No,0,N/A
INS-1000497,MAG-202,1/20/2026,11:27:00,RAWALPINDI,33.639047,73.017348,Tomato,No,0,N/A
INS-1000498,MAG-202,1/20/2026,12:07:00,RAWALPINDI,33.567394,73.062137,Banana,No,0,N/A
INS-1000499,MAG-202,1/20/2026,12:30:00,RAWALPINDI,33.623323,73.063866,Banana,No,0,N/A
INS-1000500,MAG-202,1/20/2026,13:04:00,RAWALPINDI,33.568133,73.085331,Banana,No,0,N/A
INS-1000501,MAG-202,1/20/2026,13:22:00,RAWALPINDI,33.638489,73.006976,Potato,No,0,N/A
INS-1000502,MAG-202,1/20/2026,13:56:00,RAWALPINDI,33.62454,73.099906,Potato,No,0,N/A
INS-1000503,MAG-202,1/20/2026,14:31:00,RAWALPINDI,33.573527,73.026263,Tomato,No,0,N/A
INS-1000504,MAG-202,1/20/2026,15:11:00,RAWALPINDI,33.560176,73.076468,Tomato,No,0,N/A
